alphas.0	alphas.1	alphau.0	alphau.1	q
1.124804	0.375261	12.961369	0.169475	0.550242
1.124806	0.375260	10.633529	0.169475	0.504422
1.124806	0.375261	11.067901	0.169475	0.504543
1.124807	0.375261	15.295901	0.169475	0.476927
1.124804	0.375262	12.421301	0.169475	0.509423
1.124801	0.375261	10.737411	0.169475	0.557730
1.124796	0.375262	10.737411	0.169475	0.503807
1.124801	0.375262	11.693550	0.169475	0.616493
1.124800	0.375263	15.337506	0.169475	0.508633
1.124793	0.375261	15.337506	0.169475	0.498561
1.124793	0.375261	15.574689	0.169475	0.475165
1.124796	0.375260	14.285372	0.169475	0.550502
1.124793	0.375259	15.104016	0.169475	0.549319
1.124803	0.375259	15.104016	0.169475	0.466279
1.124796	0.375259	13.320687	0.169475	0.496090
1.124788	0.375259	11.902466	0.169475	0.522397
1.124784	0.375259	11.902466	0.169475	0.532096
1.124789	0.375259	12.159073	0.169475	0.531792
1.124784	0.375258	12.159073	0.169475	0.584620
1.124787	0.375258	12.159073	0.169475	0.534243
1.124781	0.375257	12.159073	0.169474	0.581532
1.124775	0.375257	12.159073	0.169474	0.522254
1.124776	0.375257	13.536200	0.169474	0.547449
1.124786	0.375258	13.536200	0.169475	0.534065
1.124780	0.375257	13.536200	0.169474	0.513844
1.124777	0.375257	13.536200	0.169474	0.531587
1.124784	0.375256	12.466738	0.169474	0.499852
1.124777	0.375256	12.466738	0.169474	0.531383
1.124770	0.375257	15.584639	0.169475	0.561642
1.124765	0.375257	15.038918	0.169474	0.505810
1.124761	0.375257	11.127979	0.169474	0.544723
1.124767	0.375256	12.246449	0.169474	0.561653
1.124766	0.375256	13.600378	0.169474	0.553945
1.124768	0.375256	10.952812	0.169474	0.584576
1.124769	0.375256	13.854457	0.169474	0.549068
1.124772	0.375257	13.854457	0.169474	0.471173
1.124774	0.375257	12.388546	0.169474	0.564466
1.124778	0.375258	15.332458	0.169474	0.515383
1.124788	0.375257	15.332458	0.169475	0.528764
1.124792	0.375258	14.663631	0.169475	0.493246
1.124788	0.375257	11.968712	0.169475	0.519466
1.124792	0.375257	12.956356	0.169475	0.496293
1.124795	0.375257	13.101461	0.169475	0.505320
1.124791	0.375257	15.876651	0.169475	0.514880
1.124793	0.375258	17.326637	0.169475	0.576869
1.124794	0.375258	17.326637	0.169475	0.474875
1.124792	0.375258	17.289237	0.169474	0.540855
1.124789	0.375259	15.665907	0.169474	0.475590
1.124791	0.375258	9.020256	0.169474	0.547192
1.124786	0.375257	9.020256	0.169474	0.582890
1.124780	0.375257	9.020256	0.169474	0.498974
1.124777	0.375257	9.020256	0.169474	0.528815
1.124771	0.375258	9.020256	0.169474	0.555887
1.124767	0.375258	16.520920	0.169474	0.533752
1.124760	0.375259	16.520920	0.169474	0.513370
1.124768	0.375260	16.520920	0.169474	0.551248
1.124763	0.375259	16.847865	0.169474	0.580108
1.124763	0.375259	17.093300	0.169474	0.562273
1.124764	0.375260	17.228761	0.169474	0.517926
1.124774	0.375260	16.784319	0.169474	0.551894
1.124768	0.375261	13.689488	0.169474	0.487582
1.124765	0.375261	15.086673	0.169474	0.516960
1.124767	0.375261	15.957439	0.169474	0.512308
1.124768	0.375261	15.644418	0.169474	0.532925
1.124766	0.375261	15.644418	0.169475	0.527827
1.124769	0.375261	15.644418	0.169475	0.514460
1.124774	0.375261	15.644418	0.169475	0.552987
1.124773	0.375261	15.644418	0.169475	0.509231
1.124778	0.375261	15.644418	0.169475	0.505020
1.124777	0.375261	16.875320	0.169475	0.462286
1.124778	0.375259	16.875320	0.169475	0.537095
1.124786	0.375260	17.505552	0.169475	0.558423
1.124774	0.375261	14.076571	0.169475	0.517235
1.124764	0.375263	14.076571	0.169474	0.535084
1.124759	0.375262	13.921703	0.169474	0.561437
1.124756	0.375262	17.086692	0.169475	0.580976
1.124752	0.375262	17.354328	0.169475	0.468811
1.124752	0.375263	12.711729	0.169474	0.533754
1.124748	0.375264	12.876974	0.169475	0.520607
1.124754	0.375264	12.876974	0.169475	0.539416
1.124757	0.375265	13.191411	0.169475	0.620956
1.124751	0.375265	13.194049	0.169475	0.546948
1.124751	0.375265	13.194049	0.169475	0.450797
1.124753	0.375267	13.194049	0.169475	0.504420
1.124750	0.375266	13.194049	0.169475	0.509973
1.124747	0.375266	12.683286	0.169474	0.476852
1.124750	0.375265	12.683286	0.169475	0.529787
1.124750	0.375266	12.683286	0.169475	0.545898
1.124754	0.375267	12.683286	0.169475	0.534742
1.124750	0.375268	13.349612	0.169475	0.492105
1.124748	0.375268	12.053134	0.169475	0.521316
1.124749	0.375268	14.468669	0.169475	0.506874
1.124735	0.375268	14.832403	0.169475	0.502944
1.124742	0.375268	13.539839	0.169475	0.522067
1.124750	0.375268	11.258372	0.169475	0.578516
1.124749	0.375269	14.953199	0.169475	0.448195
1.124756	0.375268	9.634195	0.169475	0.534872
1.124754	0.375267	9.703895	0.169475	0.535036
1.124755	0.375267	9.344458	0.169475	0.515605
1.124756	0.375266	9.750574	0.169475	0.559735
1.124760	0.375265	9.581039	0.169475	0.549947
1.124757	0.375266	9.581039	0.169475	0.570679
1.124754	0.375267	9.581039	0.169475	0.515088
1.124760	0.375266	11.050745	0.169475	0.483896
1.124758	0.375266	11.050745	0.169475	0.533256
1.124759	0.375266	12.407364	0.169475	0.521253
1.124758	0.375266	12.407364	0.169475	0.474681
1.124759	0.375265	12.407364	0.169475	0.486031
1.124763	0.375266	9.681115	0.169475	0.519531
1.124763	0.375266	9.681115	0.169475	0.551482
1.124758	0.375265	9.693754	0.169475	0.529593
1.124762	0.375265	9.693754	0.169475	0.513208
1.124770	0.375266	13.575741	0.169475	0.548219
1.124767	0.375265	11.786775	0.169474	0.570773
1.124777	0.375266	11.786775	0.169474	0.456158
1.124777	0.375265	13.608227	0.169475	0.547707
1.124783	0.375265	12.587818	0.169474	0.515663
1.124779	0.375265	12.587818	0.169474	0.448240
1.124779	0.375265	12.936030	0.169474	0.526607
1.124782	0.375266	11.902532	0.169474	0.540996
1.124778	0.375265	11.902532	0.169474	0.515094
1.124779	0.375265	10.177969	0.169474	0.490450
1.124789	0.375265	13.732102	0.169474	0.475734
1.124790	0.375264	12.073869	0.169475	0.520795
1.124792	0.375265	12.073869	0.169475	0.563276
1.124795	0.375264	9.400427	0.169475	0.537261
1.124801	0.375265	10.803337	0.169475	0.521436
1.124800	0.375264	10.123213	0.169475	0.535538
1.124804	0.375264	10.123213	0.169475	0.501867
1.124808	0.375263	10.123213	0.169475	0.544434
1.124817	0.375264	13.223221	0.169474	0.533084
1.124818	0.375264	13.223221	0.169475	0.518777
1.124816	0.375264	12.237645	0.169475	0.436820
1.124818	0.375265	13.995990	0.169474	0.465560
1.124819	0.375266	12.338933	0.169474	0.511129
1.124826	0.375265	11.462785	0.169474	0.591190
1.124826	0.375264	11.462785	0.169474	0.471181
1.124820	0.375264	11.285451	0.169474	0.535717
1.124822	0.375263	11.285451	0.169474	0.562485
1.124825	0.375263	11.285451	0.169474	0.566305
1.124826	0.375263	11.285451	0.169474	0.544236
1.124835	0.375263	13.515300	0.169474	0.513927
1.124827	0.375264	13.695322	0.169474	0.489379
1.124825	0.375265	13.214369	0.169475	0.510871
1.124824	0.375264	11.684496	0.169475	0.469456
1.124824	0.375265	13.190343	0.169474	0.459505
1.124816	0.375265	14.185852	0.169474	0.522739
1.124816	0.375265	14.185852	0.169475	0.506739
1.124812	0.375265	14.185852	0.169475	0.541503
1.124815	0.375265	14.463007	0.169475	0.493885
1.124820	0.375265	14.463007	0.169475	0.500658
1.124818	0.375265	14.463007	0.169474	0.541589
1.124822	0.375265	12.332651	0.169474	0.517354
1.124827	0.375265	12.332651	0.169475	0.489422
1.124829	0.375265	12.725418	0.169474	0.526895
1.124830	0.375265	12.725418	0.169474	0.534527
1.124833	0.375265	12.837553	0.169475	0.503700
1.124825	0.375265	12.358880	0.169474	0.555413
1.124827	0.375265	12.358880	0.169474	0.494670
1.124828	0.375265	12.987464	0.169474	0.537134
1.124822	0.375265	12.987464	0.169474	0.509869
1.124814	0.375265	12.987464	0.169474	0.470896
1.124811	0.375265	12.987464	0.169475	0.489012
1.124806	0.375266	12.987464	0.169475	0.523136
1.124804	0.375265	11.610059	0.169474	0.571416
1.124808	0.375265	13.039038	0.169475	0.534371
1.124804	0.375266	13.039038	0.169475	0.516583
1.124797	0.375266	11.426830	0.169475	0.523065
1.124793	0.375266	11.600902	0.169475	0.505208
1.124790	0.375266	11.944245	0.169475	0.521078
1.124788	0.375267	13.501525	0.169475	0.559091
1.124799	0.375267	10.903003	0.169475	0.532661
1.124799	0.375267	14.301863	0.169476	0.471167
1.124805	0.375267	11.585077	0.169476	0.478657
1.124807	0.375268	11.585077	0.169476	0.496461
1.124802	0.375268	13.693875	0.169476	0.605245
1.124798	0.375268	10.413287	0.169476	0.562704
1.124801	0.375268	10.427112	0.169476	0.505834
1.124808	0.375269	13.640726	0.169476	0.540781
1.124805	0.375268	13.640726	0.169475	0.606176
1.124809	0.375267	13.640726	0.169475	0.485148
1.124819	0.375267	14.387450	0.169475	0.458104
1.124818	0.375267	14.387450	0.169475	0.526154
1.124804	0.375266	12.508046	0.169475	0.540759
1.124803	0.375266	12.508046	0.169475	0.525597
1.124803	0.375266	12.508046	0.169475	0.529757
1.124791	0.375267	12.508046	0.169476	0.547070
1.124790	0.375268	12.508046	0.169476	0.531204
1.124789	0.375268	11.303845	0.169476	0.523357
1.124800	0.375267	11.419549	0.169476	0.511834
1.124809	0.375268	11.419549	0.169476	0.472602
1.124810	0.375268	13.688334	0.169476	0.480154
1.124807	0.375268	13.688334	0.169476	0.549076
1.124807	0.375268	13.446895	0.169476	0.512639
1.124803	0.375269	13.446895	0.169476	0.495769
1.124803	0.375269	12.880758	0.169476	0.542338
1.124796	0.375269	12.880758	0.169476	0.484819
1.124788	0.375269	12.880758	0.169476	0.532367
1.124801	0.375269	12.880758	0.169476	0.526247
1.124806	0.375270	12.880758	0.169477	0.480602
1.124804	0.375270	13.176299	0.169477	0.491034
1.124810	0.375269	13.176299	0.169477	0.548562
1.124815	0.375267	11.121159	0.169477	0.508299
1.124814	0.375267	11.121159	0.169477	0.566775
1.124807	0.375267	11.121159	0.169477	0.547388
1.124799	0.375268	12.830914	0.169477	0.483934
1.124794	0.375268	12.830914	0.169477	0.534540
1.124800	0.375268	13.710844	0.169477	0.524325
1.124803	0.375269	12.087588	0.169477	0.401252
1.124804	0.375268	12.087588	0.169477	0.530186
1.124799	0.375269	12.955827	0.169478	0.523137
1.124805	0.375269	15.306448	0.169477	0.560022
1.124808	0.375269	14.459109	0.169477	0.480429
1.124799	0.375269	10.522939	0.169477	0.535104
1.124796	0.375268	10.333303	0.169477	0.517473
1.124791	0.375269	15.845741	0.169477	0.527781
1.124786	0.375269	15.378341	0.169477	0.509482
1.124786	0.375269	15.378341	0.169478	0.547047
1.124785	0.375269	10.421562	0.169478	0.529034
1.124784	0.375269	10.951838	0.169478	0.539050
1.124780	0.375268	13.477479	0.169478	0.536403
1.124787	0.375268	9.766264	0.169478	0.572375
1.124790	0.375267	9.766264	0.169478	0.522748
1.124790	0.375268	12.197957	0.169479	0.536896
1.124793	0.375268	15.361449	0.169479	0.503052
1.124794	0.375269	15.361449	0.169479	0.470873
1.124797	0.375269	16.294673	0.169479	0.588274
1.124789	0.375269	15.002103	0.169479	0.509849
1.124792	0.375269	10.685161	0.169479	0.547309
1.124797	0.375268	12.163334	0.169479	0.535894
1.124799	0.375269	11.542159	0.169479	0.536391
1.124797	0.375269	11.855018	0.169479	0.512649
1.124806	0.375269	11.855018	0.169479	0.515909
1.124809	0.375270	11.855018	0.169479	0.516783
1.124811	0.375270	11.855018	0.169479	0.503675
1.124811	0.375270	12.297486	0.169479	0.458386
1.124809	0.375270	12.575326	0.169479	0.598498
1.124809	0.375270	11.744925	0.169479	0.468756
1.124807	0.375270	15.588288	0.169478	0.484929
1.124803	0.375270	14.783920	0.169478	0.545470
1.124808	0.375269	12.331068	0.169478	0.567054
1.124804	0.375270	12.331068	0.169478	0.488351
1.124805	0.375271	14.127786	0.169478	0.489519
1.124813	0.375272	13.845239	0.169478	0.535945
1.124816	0.375272	11.229579	0.169478	0.493754
1.124816	0.375272	14.135357	0.169479	0.573602
1.124812	0.375272	10.904371	0.169479	0.581297
1.124814	0.375272	11.463372	0.169479	0.509243
1.124818	0.375274	11.463372	0.169479	0.486264
1.124824	0.375273	12.128398	0.169479	0.491111
1.124813	0.375273	12.128398	0.169479	0.516026
1.124814	0.375273	12.128398	0.169479	0.469202
1.124818	0.375273	13.775578	0.169479	0.485214
1.124822	0.375273	13.775578	0.169479	0.568298
1.124828	0.375273	11.485417	0.169479	0.500112
1.124822	0.375274	11.485417	0.169479	0.579087
1.124825	0.375274	11.485417	0.169479	0.533026
1.124827	0.375273	11.652797	0.169480	0.570362
1.124829	0.375273	11.652797	0.169479	0.552417
1.124823	0.375274	14.030189	0.169480	0.496929
1.124825	0.375274	14.030189	0.169480	0.501584
1.124828	0.375273	14.030189	0.169480	0.557071
1.124824	0.375272	13.276514	0.169480	0.528854
1.124823	0.375273	14.739633	0.169479	0.512757
1.124830	0.375273	13.335686	0.169479	0.519922
1.124837	0.375273	10.579321	0.169479	0.481885
1.124840	0.375273	10.579321	0.169479	0.536268
1.124836	0.375274	12.628395	0.169479	0.550695
1.124836	0.375273	12.628395	0.169479	0.483637
1.124836	0.375273	10.612131	0.169478	0.597163
1.124835	0.375273	12.275571	0.169479	0.545396
1.124833	0.375272	12.275571	0.169479	0.542563
1.124816	0.375272	13.854910	0.169478	0.534877
1.124811	0.375273	15.374322	0.169479	0.511094
1.124809	0.375273	15.374322	0.169479	0.542504
1.124799	0.375273	14.342339	0.169479	0.557562
1.124801	0.375274	14.209465	0.169479	0.482254
1.124814	0.375274	14.209465	0.169479	0.554883
1.124820	0.375274	10.195175	0.169479	0.481658
1.124830	0.375275	13.695540	0.169479	0.478882
1.124829	0.375276	13.695540	0.169479	0.537135
1.124821	0.375276	12.414118	0.169479	0.457830
1.124828	0.375275	12.414118	0.169479	0.498116
1.124837	0.375275	12.414118	0.169479	0.498930
1.124833	0.375276	12.414118	0.169480	0.503112
1.124831	0.375277	12.414118	0.169480	0.543325
1.124829	0.375278	12.414118	0.169479	0.542164
1.124825	0.375277	11.858371	0.169479	0.558706
1.124831	0.375275	12.375536	0.169479	0.506026
1.124830	0.375275	12.375536	0.169479	0.570172
1.124824	0.375275	12.375536	0.169479	0.512954
1.124820	0.375274	12.589574	0.169480	0.509920
1.124820	0.375272	12.589574	0.169480	0.552491
1.124817	0.375271	11.095697	0.169480	0.510578
1.124816	0.375271	11.095697	0.169480	0.496797
1.124820	0.375272	11.095697	0.169480	0.474492
1.124824	0.375273	11.095697	0.169480	0.517378
1.124823	0.375274	9.809929	0.169480	0.579612
1.124824	0.375275	8.413931	0.169480	0.518682
1.124821	0.375275	8.413931	0.169480	0.569664
1.124819	0.375275	9.984380	0.169480	0.496814
1.124822	0.375274	9.621436	0.169480	0.530908
1.124823	0.375276	10.514839	0.169480	0.474206
1.124823	0.375276	13.077059	0.169480	0.521030
1.124829	0.375276	11.440044	0.169480	0.576726
1.124822	0.375276	11.440044	0.169480	0.563960
1.124821	0.375276	11.440044	0.169480	0.540480
1.124827	0.375276	11.846136	0.169480	0.488590
1.124833	0.375276	11.846136	0.169480	0.536963
1.124831	0.375276	13.142073	0.169480	0.484846
1.124828	0.375275	12.772314	0.169480	0.514268
1.124837	0.375275	11.779431	0.169480	0.515307
1.124843	0.375275	11.779431	0.169480	0.544015
1.124837	0.375275	15.823413	0.169480	0.559478
1.124845	0.375276	15.823413	0.169480	0.561277
1.124834	0.375276	15.823413	0.169479	0.492938
1.124835	0.375276	15.823413	0.169479	0.465244
1.124841	0.375277	14.962223	0.169479	0.589018
1.124838	0.375275	15.891997	0.169479	0.544575
1.124833	0.375275	15.032974	0.169479	0.549957
1.124828	0.375275	11.631329	0.169479	0.520506
1.124822	0.375275	11.266335	0.169480	0.475420
1.124822	0.375274	11.266335	0.169480	0.506935
1.124819	0.375273	12.679194	0.169480	0.575149
1.124808	0.375273	11.248000	0.169480	0.517815
1.124804	0.375273	13.903913	0.169480	0.461580
1.124802	0.375273	11.777109	0.169480	0.525241
1.124798	0.375273	11.777109	0.169480	0.535641
1.124789	0.375274	11.777109	0.169480	0.436200
1.124781	0.375274	10.946348	0.169480	0.511893
1.124778	0.375275	10.946348	0.169480	0.497624
1.124784	0.375274	12.330848	0.169480	0.500177
1.124788	0.375274	12.330848	0.169480	0.445044
1.124785	0.375274	12.330848	0.169480	0.555702
1.124785	0.375274	12.330848	0.169480	0.570505
1.124779	0.375274	10.549119	0.169480	0.473098
1.124776	0.375274	10.549119	0.169480	0.520219
1.124780	0.375273	14.752740	0.169480	0.595723
1.124783	0.375274	14.752740	0.169480	0.567634
1.124783	0.375274	14.752740	0.169480	0.574990
1.124784	0.375273	10.292730	0.169480	0.542595
1.124788	0.375274	10.292730	0.169480	0.501890
1.124783	0.375275	10.292730	0.169480	0.543158
1.124780	0.375275	10.292730	0.169480	0.535636
1.124784	0.375275	11.217554	0.169480	0.494087
1.124795	0.375276	11.217554	0.169480	0.560228
1.124805	0.375276	8.562089	0.169480	0.573408
1.124805	0.375275	8.562089	0.169480	0.523527
1.124805	0.375275	9.269501	0.169480	0.460089
1.124809	0.375275	14.039964	0.169480	0.554004
1.124812	0.375275	13.691277	0.169480	0.541592
1.124810	0.375275	13.691277	0.169480	0.549069
1.124806	0.375275	15.909432	0.169480	0.501124
1.124808	0.375275	15.035718	0.169480	0.463912
1.124815	0.375277	13.729515	0.169480	0.580340
1.124814	0.375276	13.729515	0.169479	0.455176
1.124824	0.375276	12.901750	0.169479	0.554445
1.124836	0.375275	12.901750	0.169479	0.532893
1.124834	0.375275	12.772399	0.169479	0.389895
1.124833	0.375276	12.772399	0.169479	0.506850
1.124835	0.375275	10.847436	0.169480	0.434533
1.124829	0.375275	14.897783	0.169479	0.553572
1.124831	0.375276	14.897783	0.169479	0.464333
1.124833	0.375276	14.897783	0.169479	0.488373
1.124827	0.375276	12.857411	0.169479	0.509307
1.124831	0.375276	12.857411	0.169479	0.534529
1.124831	0.375276	12.857411	0.169479	0.545436
1.124834	0.375277	12.857411	0.169480	0.511879
1.124841	0.375276	12.857411	0.169479	0.487723
1.124833	0.375276	13.777470	0.169480	0.533423
1.124838	0.375275	10.877158	0.169480	0.502893
1.124842	0.375275	10.191216	0.169480	0.507081
1.124842	0.375275	10.688127	0.169480	0.475685
1.124844	0.375276	11.323496	0.169480	0.486108
1.124844	0.375277	12.956053	0.169480	0.498247
1.124852	0.375275	9.940157	0.169480	0.476650
1.124853	0.375275	9.940157	0.169480	0.536062
1.124851	0.375274	9.636341	0.169480	0.553551
1.124856	0.375275	9.636341	0.169480	0.529439
1.124856	0.375275	11.445602	0.169480	0.553839
1.124845	0.375276	12.559134	0.169480	0.463526
1.124849	0.375277	12.088036	0.169480	0.508929
1.124853	0.375277	12.088036	0.169480	0.552904
1.124851	0.375277	14.004942	0.169480	0.524580
1.124852	0.375275	10.506638	0.169480	0.545539
1.124851	0.375275	14.241367	0.169480	0.569068
1.124863	0.375275	14.231546	0.169480	0.524139
1.124866	0.375276	11.872157	0.169480	0.545378
1.124860	0.375277	11.872157	0.169480	0.543936
1.124858	0.375275	11.872157	0.169480	0.523301
1.124856	0.375274	13.316000	0.169480	0.473612
1.124850	0.375274	13.316000	0.169481	0.537473
1.124851	0.375274	15.798852	0.169481	0.532752
1.124855	0.375274	14.048857	0.169481	0.570483
1.124854	0.375274	14.048857	0.169481	0.501013
1.124855	0.375274	10.457576	0.169481	0.496600
1.124850	0.375274	12.662535	0.169481	0.497636
1.124847	0.375274	12.662535	0.169481	0.545141
1.124846	0.375275	12.575273	0.169481	0.517952
1.124848	0.375274	14.993495	0.169481	0.507082
1.124844	0.375275	14.993495	0.169481	0.532975
1.124843	0.375274	16.771625	0.169481	0.523044
1.124837	0.375274	15.825425	0.169482	0.568713
1.124831	0.375273	15.825425	0.169482	0.578375
1.124839	0.375274	16.469429	0.169482	0.480751
1.124846	0.375273	16.469429	0.169482	0.462315
1.124841	0.375273	17.943797	0.169482	0.554269
1.124839	0.375272	17.943797	0.169482	0.528196
1.124839	0.375273	14.853006	0.169482	0.504760
1.124836	0.375273	14.853006	0.169481	0.515700
1.124831	0.375273	14.853006	0.169481	0.481353
1.124831	0.375272	11.470541	0.169481	0.516123
1.124832	0.375272	11.470541	0.169481	0.566512
1.124836	0.375272	11.723146	0.169481	0.515376
1.124837	0.375272	13.885574	0.169481	0.530621
1.124842	0.375272	13.375723	0.169481	0.480747
1.124835	0.375273	16.908367	0.169481	0.515443
1.124837	0.375273	12.256110	0.169481	0.532672
1.124843	0.375272	9.892831	0.169481	0.530039
1.124838	0.375272	9.892831	0.169481	0.502020
1.124833	0.375273	9.892831	0.169482	0.508478
1.124836	0.375273	9.892831	0.169481	0.520485
1.124843	0.375272	9.892831	0.169482	0.495157
1.124839	0.375271	9.892831	0.169482	0.496795
1.124835	0.375271	15.848763	0.169482	0.539760
1.124829	0.375271	12.209308	0.169482	0.517423
1.124824	0.375271	12.435760	0.169482	0.544126
1.124825	0.375270	12.435760	0.169482	0.543127
1.124824	0.375269	10.518404	0.169482	0.566582
1.124815	0.375268	14.088411	0.169482	0.509925
1.124811	0.375268	15.013936	0.169482	0.556678
1.124808	0.375269	11.150229	0.169482	0.497144
1.124815	0.375269	11.500384	0.169482	0.550249
1.124819	0.375269	11.500384	0.169482	0.504122
1.124816	0.375269	11.500384	0.169482	0.534307
1.124823	0.375269	10.201930	0.169483	0.558462
1.124824	0.375269	11.625028	0.169483	0.480432
1.124820	0.375269	10.459748	0.169483	0.478283
1.124825	0.375268	10.331304	0.169483	0.529279
1.124825	0.375267	12.870382	0.169483	0.472228
1.124830	0.375267	12.870382	0.169483	0.501655
1.124834	0.375267	13.727863	0.169483	0.533143
1.124839	0.375267	13.727863	0.169483	0.559546
1.124835	0.375267	12.260971	0.169483	0.530853
1.124831	0.375267	12.260971	0.169483	0.539885
1.124830	0.375268	15.309573	0.169483	0.534676
1.124829	0.375268	16.017341	0.169483	0.598181
1.124830	0.375267	16.017341	0.169483	0.554077
1.124830	0.375266	15.924763	0.169483	0.491372
1.124834	0.375266	14.491313	0.169483	0.522539
1.124834	0.375266	14.491313	0.169483	0.502830
1.124830	0.375265	13.987554	0.169483	0.540408
1.124831	0.375266	11.996349	0.169483	0.455688
1.124833	0.375266	12.715151	0.169483	0.527274
1.124832	0.375267	15.968167	0.169483	0.543984
1.124839	0.375266	15.968167	0.169483	0.507715
1.124839	0.375266	15.968167	0.169483	0.546456
1.124843	0.375266	15.968167	0.169483	0.442449
1.124843	0.375266	10.774451	0.169482	0.533148
1.124843	0.375267	13.245377	0.169483	0.539097
1.124837	0.375267	14.046657	0.169483	0.536786
1.124827	0.375267	14.046657	0.169483	0.483856
1.124829	0.375267	8.873622	0.169483	0.480709
1.124835	0.375267	8.873622	0.169483	0.577673
1.124838	0.375267	10.495224	0.169483	0.515244
1.124832	0.375266	12.994693	0.169483	0.511342
1.124834	0.375266	12.994693	0.169483	0.554356
1.124835	0.375267	14.377581	0.169484	0.493178
1.124835	0.375267	16.876818	0.169484	0.496559
1.124842	0.375267	12.313574	0.169484	0.593146
1.124852	0.375267	12.877607	0.169484	0.455148
1.124850	0.375267	13.015797	0.169484	0.524668
1.124852	0.375268	13.676110	0.169484	0.513240
1.124849	0.375269	13.318052	0.169484	0.505848
1.124850	0.375268	13.318052	0.169484	0.492768
1.124843	0.375268	14.944948	0.169484	0.526646
1.124847	0.375269	14.944948	0.169484	0.449015
1.124850	0.375269	14.738815	0.169484	0.579160
1.124853	0.375269	11.294395	0.169484	0.496875
1.124851	0.375269	12.102696	0.169484	0.505929
1.124849	0.375269	12.102696	0.169484	0.556444
1.124847	0.375268	12.102696	0.169484	0.446705
1.124837	0.375268	11.080031	0.169484	0.556784
1.124845	0.375269	11.080031	0.169484	0.538227
1.124847	0.375269	13.253246	0.169484	0.569741
1.124848	0.375270	13.253246	0.169484	0.486427
1.124842	0.375271	13.949952	0.169484	0.506039
1.124840	0.375271	13.165824	0.169484	0.557533
1.124839	0.375273	9.737763	0.169484	0.519912
1.124845	0.375273	10.678878	0.169484	0.531132
1.124847	0.375272	10.678878	0.169484	0.559782
1.124852	0.375271	11.986483	0.169484	0.540515
1.124847	0.375271	15.664733	0.169484	0.534460
1.124851	0.375271	15.055166	0.169484	0.513592
1.124853	0.375272	17.143847	0.169484	0.460130
1.124852	0.375273	14.731440	0.169484	0.521706
1.124856	0.375272	14.731440	0.169483	0.558596
1.124853	0.375274	14.731440	0.169483	0.542596
1.124855	0.375274	14.731440	0.169483	0.516336
1.124850	0.375274	11.274646	0.169483	0.541750
1.124845	0.375274	11.274646	0.169483	0.524545
1.124840	0.375274	11.274646	0.169484	0.513088
1.124839	0.375273	9.732531	0.169484	0.529882
1.124843	0.375274	9.732531	0.169484	0.500769
1.124842	0.375274	9.732531	0.169483	0.516543
1.124843	0.375274	9.909318	0.169484	0.501847
1.124847	0.375274	9.909318	0.169484	0.531474
1.124835	0.375274	9.909318	0.169484	0.561412
1.124829	0.375274	9.547221	0.169484	0.572942
1.124829	0.375274	9.523278	0.169484	0.524661
1.124828	0.375274	9.523278	0.169484	0.525487
1.124821	0.375274	14.598315	0.169484	0.508920
1.124821	0.375273	14.598315	0.169484	0.489333
1.124818	0.375273	14.598315	0.169484	0.572760
1.124823	0.375272	13.838849	0.169484	0.539857
1.124820	0.375272	13.838849	0.169483	0.527435
1.124827	0.375272	13.838849	0.169483	0.491580
1.124824	0.375272	13.838849	0.169483	0.521561
1.124830	0.375272	12.227263	0.169483	0.466105
1.124829	0.375271	15.286478	0.169483	0.531783
1.124829	0.375272	17.213510	0.169483	0.479243
1.124830	0.375272	17.213510	0.169483	0.548713
1.124829	0.375273	16.537324	0.169483	0.503962
1.124826	0.375272	13.961301	0.169483	0.582072
1.124828	0.375272	14.337580	0.169482	0.507144
1.124827	0.375274	16.236311	0.169483	0.474863
1.124825	0.375273	16.236311	0.169483	0.578303
1.124825	0.375274	16.236311	0.169483	0.457459
1.124825	0.375273	16.236311	0.169483	0.505235
1.124823	0.375273	16.236311	0.169483	0.535461
1.124831	0.375273	16.934808	0.169483	0.484026
1.124829	0.375272	16.934808	0.169483	0.509287
1.124840	0.375272	16.934808	0.169483	0.565391
1.124833	0.375272	15.146371	0.169483	0.419632
1.124834	0.375272	15.360855	0.169483	0.538210
1.124830	0.375272	14.359134	0.169483	0.499313
1.124827	0.375272	14.359134	0.169483	0.543106
1.124824	0.375272	11.889042	0.169483	0.596346
1.124820	0.375273	11.889042	0.169483	0.548036
1.124819	0.375272	11.889042	0.169483	0.474402
1.124822	0.375272	11.549689	0.169483	0.455576
1.124825	0.375272	12.206934	0.169483	0.534109
1.124823	0.375272	12.206934	0.169482	0.498191
1.124826	0.375273	12.206934	0.169482	0.471326
1.124825	0.375273	12.206934	0.169482	0.496886
1.124818	0.375274	12.206934	0.169482	0.511838
1.124821	0.375274	12.206934	0.169482	0.540683
1.124823	0.375275	15.073473	0.169482	0.461926
1.124825	0.375275	11.056412	0.169482	0.470306
1.124830	0.375275	12.262573	0.169482	0.600703
1.124828	0.375275	11.930463	0.169482	0.536852
1.124827	0.375275	11.930463	0.169482	0.537130
1.124822	0.375275	12.164212	0.169482	0.513754
1.124826	0.375275	15.078694	0.169482	0.523937
1.124824	0.375275	14.600803	0.169482	0.540413
1.124818	0.375275	13.492795	0.169482	0.609350
1.124819	0.375275	9.778214	0.169481	0.515821
1.124820	0.375275	12.256338	0.169481	0.572560
